Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-07-27 04:30:00+01:00,36703.12890625,37062.7421875,36648.671875,36950.8046875,644517888,0,0
2021-07-27 06:00:00+01:00,36965.41796875,37318.734375,36913.3984375,37318.734375,304906240,0,0
2021-07-27 07:30:00+01:00,37299.23046875,37299.23046875,36977.421875,37116.17578125,551940096,0,0
2021-07-27 09:00:00+01:00,37121.91015625,37394.0,37013.42578125,37303.22265625,264695808,0,0
2021-07-27 10:30:00+01:00,37308.90234375,37720.73046875,37252.57421875,37647.3203125,851124224,0,0
2021-07-27 12:00:00+01:00,37644.1640625,38086.98828125,37562.9140625,38031.72265625,995487744,0,0
2021-07-27 13:30:00+01:00,38024.390625,38706.0,38024.390625,38507.3671875,1022255104,0,0
2021-07-27 15:00:00+01:00,38488.1640625,38582.79296875,37794.1640625,38287.64453125,1613254656,0,0
2021-07-27 16:30:00+01:00,38319.1796875,38322.86328125,37622.5234375,37674.61328125,358178816,0,0
2021-07-27 18:00:00+01:00,37643.77734375,37875.453125,37439.40234375,37766.640625,314159104,0,0
2021-07-27 19:30:00+01:00,37769.06640625,38169.76953125,37769.06640625,37947.015625,236175360,0,0
2021-07-27 21:00:00+01:00,37829.32421875,38356.9765625,37829.32421875,38324.02734375,12079104,0,0
2021-07-27 22:30:00+01:00,38320.87109375,39332.02734375,38165.69921875,39329.14453125,1274652672,0,0
2021-07-28 00:00:00+01:00,39195.734375,39503.1875,38762.16015625,39148.08203125,845115392,0,0
2021-07-28 01:30:00+01:00,39102.890625,39851.22265625,38986.0078125,39851.22265625,1056473088,0,0
2021-07-28 03:00:00+01:00,39878.92578125,40227.859375,39555.79296875,39972.94921875,1633062912,0,0
2021-07-28 04:30:00+01:00,39982.26953125,40294.71875,39640.8125,39705.0859375,681381888,0,0
2021-07-28 06:00:00+01:00,39689.9375,40150.5546875,39689.9375,39801.13671875,623169536,0,0
2021-07-28 07:30:00+01:00,39744.08203125,39931.4375,39336.4375,39862.3046875,933384192,0,0
2021-07-28 09:00:00+01:00,39889.78515625,39905.9921875,39402.9609375,39792.61328125,422469632,0,0
2021-07-28 10:30:00+01:00,39807.14453125,40297.03125,39722.9296875,40200.6328125,675045376,0,0
2021-07-28 12:00:00+01:00,40199.01953125,40816.0703125,40125.453125,40637.73046875,1429172224,0,0
2021-07-28 13:30:00+01:00,40678.9609375,40744.66015625,39485.4765625,39597.08984375,408326144,0,0
2021-07-28 15:00:00+01:00,39635.28125,39809.4140625,39414.1484375,39624.61328125,81858560,0,0
2021-07-28 16:30:00+01:00,39624.328125,40143.8203125,39599.9296875,40128.44140625,388845568,0,0
2021-07-28 18:00:00+01:00,40123.0546875,40230.21484375,38862.4375,39555.4296875,1395957760,0,0
2021-07-28 19:30:00+01:00,39551.76171875,40600.24609375,39436.51171875,40307.4453125,1968336896,0,0
2021-07-28 21:00:00+01:00,40366.33984375,40366.33984375,39782.734375,39910.0546875,483057664,0,0
2021-07-28 22:30:00+01:00,39951.09765625,40194.9921875,39612.00390625,39718.296875,247685120,0,0
2021-07-29 00:00:00+01:00,39775.953125,40200.53125,39648.62890625,39927.57421875,562085888,0,0
2021-07-29 01:30:00+01:00,39905.21875,39905.21875,39352.05859375,39685.1953125,104169472,0,0
2021-07-29 03:00:00+01:00,39684.01171875,39942.16796875,39614.390625,39614.390625,4390912,0,0
2021-07-29 04:30:00+01:00,39600.75,40110.203125,39574.53515625,39983.4765625,373981184,0,0
2021-07-29 06:00:00+01:00,39984.66015625,40233.3359375,39749.640625,40085.359375,496820224,0,0
2021-07-29 07:30:00+01:00,40061.734375,40139.6328125,39894.55078125,39894.55078125,62230528,0,0
2021-07-29 09:00:00+01:00,39877.96875,40144.01953125,39775.6015625,40139.05859375,150968320,0,0
2021-07-29 10:30:00+01:00,40128.28515625,40593.0703125,40101.8046875,40184.546875,875700224,0,0
2021-07-29 12:00:00+01:00,40195.75390625,40255.3125,39566.609375,39737.94140625,204677120,0,0
2021-07-29 13:30:00+01:00,39743.3828125,39965.90625,39633.07421875,39885.23046875,53862400,0,0
2021-07-29 15:00:00+01:00,39882.12890625,40147.66015625,39682.55859375,40030.3203125,453226496,0,0
2021-07-29 16:30:00+01:00,40015.76171875,40033.5625,39715.359375,39750.05859375,123273216,0,0
2021-07-29 18:00:00+01:00,39766.41796875,39897.60546875,39512.62109375,39512.62109375,28805120,0,0
2021-07-29 19:30:00+01:00,39565.1171875,39743.3984375,39480.328125,39731.81640625,140777472,0,0
2021-07-29 21:00:00+01:00,39709.67578125,39850.63671875,39616.12890625,39616.12890625,17321984,0,0
2021-07-29 22:30:00+01:00,39645.02734375,39810.89453125,39550.8359375,39801.21875,202899456,0,0
2021-07-30 00:00:00+01:00,39793.22265625,40366.94921875,39793.22265625,40060.3359375,960339968,0,0
2021-07-30 01:30:00+01:00,40071.49609375,40121.62109375,39883.53125,40104.1640625,287789056,0,0
2021-07-30 03:00:00+01:00,40108.203125,40251.2109375,39977.29296875,40094.06640625,121063424,0,0
2021-07-30 04:30:00+01:00,40108.28125,40114.34765625,39712.98046875,39815.4921875,229777408,0,0
2021-07-30 06:00:00+01:00,39815.26953125,39823.90625,39655.29296875,39782.81640625,100235264,0,0
2021-07-30 07:30:00+01:00,39801.98046875,39886.70703125,39691.51953125,39723.33984375,217956352,0,0
2021-07-30 09:00:00+01:00,39740.70703125,39762.19921875,38397.35546875,38397.35546875,1186060288,0,0
2021-07-30 10:30:00+01:00,38446.03515625,38966.3984375,38446.03515625,38915.3046875,594386944,0,0
2021-07-30 12:00:00+01:00,38913.68359375,38970.62109375,38647.8828125,38808.765625,117514240,0,0
2021-07-30 13:30:00+01:00,38800.9296875,38966.67578125,38747.484375,38890.3359375,245735424,0,0
2021-07-30 15:00:00+01:00,38874.328125,39120.23046875,38874.328125,39032.33203125,276078592,0,0
2021-07-30 16:30:00+01:00,39074.34375,39197.03515625,38960.71875,38986.8828125,145082368,0,0
2021-07-30 18:00:00+01:00,38982.69921875,39163.14453125,38938.3984375,39117.85546875,235286528,0,0
2021-07-30 19:30:00+01:00,39094.140625,39709.3359375,39083.09765625,39709.3359375,514207744,0,0
2021-07-30 21:00:00+01:00,39846.99609375,41277.640625,39769.5390625,40886.7109375,3769700352,0,0
2021-07-30 22:30:00+01:00,40881.46484375,41443.2890625,40881.46484375,41443.2890625,1906153472,0,0
2021-07-31 00:00:00+01:00,41485.6640625,42235.546875,41359.83203125,41916.078125,2221666304,0,0
2021-07-31 01:30:00+01:00,41940.6328125,41988.76171875,41655.71484375,41963.01171875,591847424,0,0
2021-07-31 03:00:00+01:00,41976.55859375,42184.36328125,41845.2421875,41871.7421875,544921600,0,0
2021-07-31 04:30:00+01:00,41883.9296875,41974.546875,41599.0625,41824.00390625,404316160,0,0
2021-07-31 06:00:00+01:00,41834.78125,41846.8359375,41265.11328125,41437.1328125,732037120,0,0
2021-07-31 07:30:00+01:00,41421.296875,41620.27734375,41393.23828125,41549.83203125,370995200,0,0
2021-07-31 09:00:00+01:00,41541.6484375,41827.92578125,41502.53515625,41725.578125,241020928,0,0
2021-07-31 10:30:00+01:00,41725.046875,41914.1328125,41605.1953125,41799.953125,156592128,0,0
2021-07-31 12:00:00+01:00,41800.2734375,41820.1171875,41449.55859375,41635.58203125,353789952,0,0
2021-07-31 13:30:00+01:00,41636.3203125,41657.67578125,41351.65625,41376.84765625,176547840,0,0
2021-07-31 15:00:00+01:00,41361.78515625,41543.390625,41153.078125,41468.51953125,329572352,0,0
2021-07-31 16:30:00+01:00,41464.02734375,41668.8515625,41285.52734375,41340.39453125,236457984,0,0
2021-07-31 18:00:00+01:00,41293.03515625,41422.95703125,41110.83203125,41368.44921875,258461696,0,0
2021-07-31 19:30:00+01:00,41364.16796875,41526.171875,41267.9296875,41300.4453125,132851712,0,0
2021-07-31 21:00:00+01:00,41316.62890625,41772.671875,41194.76171875,41689.92578125,225241088,0,0
2021-07-31 22:30:00+01:00,41668.3515625,41963.98046875,41666.0,41860.44921875,28600320,0,0
2021-08-01 00:00:00+01:00,41875.86328125,41954.96875,41268.09765625,41594.328125,85934080,0,0
2021-08-01 01:30:00+01:00,41634.4375,41898.734375,41570.453125,41708.91015625,203980800,0,0
2021-08-01 03:00:00+01:00,41729.5859375,42279.2890625,41648.08203125,42279.2890625,328957952,0,0
2021-08-01 04:30:00+01:00,42259.9609375,42541.6796875,42101.12109375,42101.12109375,546502656,0,0
2021-08-01 06:00:00+01:00,42060.03125,42145.3984375,41705.80078125,41755.08203125,250949632,0,0
2021-08-01 07:30:00+01:00,41796.78515625,41826.45703125,41612.84375,41703.9609375,98439168,0,0
2021-08-01 09:00:00+01:00,41705.140625,41924.75,41667.02734375,41893.35546875,219947008,0,0
2021-08-01 10:30:00+01:00,41910.11328125,41936.59765625,41445.96484375,41497.96875,65996800,0,0
2021-08-01 12:00:00+01:00,41538.5234375,41724.8359375,41353.1484375,41650.84765625,206276608,0,0
2021-08-01 13:30:00+01:00,41684.44140625,41787.828125,41417.4140625,41458.2265625,113664000,0,0
2021-08-01 15:00:00+01:00,41379.28125,41519.6484375,41288.47265625,41501.8984375,345032704,0,0
2021-08-01 16:30:00+01:00,41516.63671875,41516.63671875,40784.1171875,41275.66796875,1081573376,0,0
2021-08-01 18:00:00+01:00,41263.66796875,41335.4296875,40945.53125,41126.95703125,602462208,0,0
2021-08-01 19:30:00+01:00,41131.2421875,41471.2421875,40719.73828125,41288.7734375,948383744,0,0
2021-08-01 21:00:00+01:00,41285.92578125,41507.625,41011.8828125,41173.19140625,297891840,0,0
2021-08-01 22:30:00+01:00,41204.8125,41311.84765625,40101.4453125,40274.5390625,824582144,0,0
2021-08-02 00:00:00+01:00,40238.91015625,40440.93359375,39540.94140625,39921.85546875,845111296,0,0
2021-08-02 01:30:00+01:00,39876.859375,39929.6328125,39363.44140625,39688.21875,485289984,0,0
2021-08-02 03:00:00+01:00,39635.1875,39939.515625,39568.4921875,39786.6640625,499337216,0,0
2021-08-02 04:30:00+01:00,39816.8046875,39867.7890625,39696.3828125,39744.3984375,62597120,0,0
2021-08-02 06:00:00+01:00,39713.55859375,39835.171875,39663.80078125,39729.16015625,238258176,0,0
2021-08-02 07:30:00+01:00,39705.76953125,40414.3515625,39705.76953125,40126.18359375,1368805376,0,0
2021-08-02 09:00:00+01:00,40119.59375,40140.9296875,39375.19921875,39540.62890625,876746752,0,0
2021-08-02 10:30:00+01:00,39550.72265625,39813.265625,39497.125,39727.76171875,372402176,0,0
2021-08-02 12:00:00+01:00,39684.671875,39684.671875,39171.75390625,39226.53515625,429285376,0,0
2021-08-02 13:30:00+01:00,39148.140625,39621.25390625,39090.734375,39621.25390625,746452992,0,0
2021-08-02 15:00:00+01:00,39649.890625,39792.17578125,39567.25390625,39745.64453125,358881280,0,0
2021-08-02 16:30:00+01:00,39751.57421875,39967.66015625,39659.85546875,39822.20703125,59850752,0,0
2021-08-02 18:00:00+01:00,39855.3671875,39890.015625,39568.375,39708.00390625,112590848,0,0
2021-08-02 19:30:00+01:00,39722.29296875,39781.921875,39178.03125,39178.03125,256851968,0,0
2021-08-02 21:00:00+01:00,39198.80859375,39250.0,38746.34765625,38828.88671875,346273792,0,0
2021-08-02 22:30:00+01:00,38866.796875,39505.484375,38866.796875,39459.234375,245856256,0,0
2021-08-03 00:00:00+01:00,39436.16015625,39543.03515625,38837.421875,39299.33203125,264189952,0,0
2021-08-03 01:30:00+01:00,39268.35546875,39750.03125,38877.72265625,38877.72265625,439590912,0,0
2021-08-03 03:00:00+01:00,38798.19921875,39073.55078125,38771.66015625,38771.66015625,192778240,0,0
2021-08-03 04:30:00+01:00,38840.359375,38888.05859375,38319.8046875,38319.8046875,741007360,0,0
2021-08-03 06:00:00+01:00,38333.72265625,38425.109375,38068.53515625,38425.109375,1309917184,0,0
2021-08-03 07:30:00+01:00,38405.3359375,38646.27734375,38288.8125,38579.8203125,196935680,0,0
2021-08-03 09:00:00+01:00,38603.8046875,38669.26171875,38386.14453125,38611.33984375,331786240,0,0
2021-08-03 10:30:00+01:00,38592.6484375,38780.77734375,38474.47265625,38701.14453125,378490880,0,0
2021-08-03 12:00:00+01:00,38750.265625,38752.60546875,37880.140625,38229.703125,635054080,0,0
2021-08-03 13:30:00+01:00,38171.90625,38614.3984375,38150.66015625,38487.22265625,532092928,0,0
2021-08-03 15:00:00+01:00,38477.484375,38659.87890625,38004.09375,38086.9453125,326901760,0,0
2021-08-03 16:30:00+01:00,38094.12109375,38460.3203125,38025.8671875,38419.9296875,783863808,0,0
2021-08-03 18:00:00+01:00,38412.71484375,38533.0703125,37782.05078125,37972.65234375,513210368,0,0
2021-08-03 19:30:00+01:00,37930.48046875,38311.91015625,37874.6484375,38006.04296875,714076160,0,0
2021-08-03 21:00:00+01:00,38035.421875,38250.8671875,37926.6953125,38250.8671875,201111552,0,0
2021-08-03 22:30:00+01:00,38283.3359375,38553.9453125,38200.4453125,38287.83203125,238057472,0,0
2021-08-04 00:00:00+01:00,38354.46875,38606.38671875,38003.03515625,38087.38671875,197681152,0,0
2021-08-04 01:30:00+01:00,38030.57421875,38554.7421875,38030.57421875,38349.21875,112355328,0,0
2021-08-04 03:00:00+01:00,38388.10546875,38435.09765625,37934.94140625,37979.625,153638912,0,0
2021-08-04 04:30:00+01:00,37941.2734375,38090.078125,37833.48828125,38004.09375,247930880,0,0
2021-08-04 06:00:00+01:00,37995.140625,38225.4296875,37852.0,37893.125,111458304,0,0
2021-08-04 07:30:00+01:00,37939.91015625,38135.93359375,37734.92578125,37807.8671875,286414848,0,0
2021-08-04 09:00:00+01:00,37824.921875,37966.74609375,37629.125,37807.2265625,384686080,0,0
2021-08-04 10:30:00+01:00,37784.9296875,38068.46875,37730.7421875,38068.46875,363898880,0,0
2021-08-04 12:00:00+01:00,38082.203125,38455.74609375,38056.94921875,38424.9140625,310456320,0,0
2021-08-04 13:30:00+01:00,38467.73828125,39203.62109375,38381.99609375,38982.23828125,1360486400,0,0
2021-08-04 15:00:00+01:00,39027.375,39442.76171875,38891.9296875,39251.484375,780232704,0,0
2021-08-04 16:30:00+01:00,39305.890625,39547.140625,39231.26953125,39502.1484375,400873472,0,0
2021-08-04 18:00:00+01:00,39491.9609375,39757.80859375,39323.80078125,39702.90625,229924864,0,0
2021-08-04 19:30:00+01:00,39583.1875,39808.5859375,39522.3515625,39754.9375,270921728,0,0
2021-08-04 21:00:00+01:00,39808.39453125,39915.3828125,39627.50390625,39780.2734375,171986944,0,0
2021-08-04 22:30:00+01:00,39816.18359375,39952.296875,39593.37890625,39725.0703125,237217792,0,0
2021-08-05 00:00:00+01:00,39729.0234375,39799.3046875,39577.55078125,39799.3046875,83195904,0,0
2021-08-05 03:00:00+01:00,39370.0390625,39518.3984375,39317.66015625,39354.765625,164917248,0,0
2021-08-05 04:30:00+01:00,39367.69921875,39508.23046875,39314.40234375,39396.828125,92360704,0,0
2021-08-05 06:00:00+01:00,39331.45703125,39504.9296875,39186.91015625,39206.984375,248514560,0,0
2021-08-05 07:30:00+01:00,39159.58984375,39185.19921875,38765.5703125,38874.44921875,531748864,0,0
2021-08-05 09:00:00+01:00,38872.484375,38948.515625,38126.4765625,38228.44921875,577740800,0,0
2021-08-05 10:30:00+01:00,38232.19921875,38276.20703125,37889.90625,37997.93359375,928937984,0,0
2021-08-05 12:00:00+01:00,38036.06640625,38230.265625,37888.53125,37888.53125,387252224,0,0
2021-08-05 13:30:00+01:00,37821.44140625,38136.91015625,37458.00390625,37915.69921875,1154674688,0,0
2021-08-05 15:00:00+01:00,38006.22265625,39311.140625,37889.1875,39311.140625,2150500352,0,0
2021-08-05 16:30:00+01:00,39335.3359375,39764.66796875,38620.984375,39764.66796875,1530103808,0,0
2021-08-05 18:00:00+01:00,39730.0390625,40808.8125,39701.38671875,40808.8125,2160414720,0,0
2021-08-05 19:30:00+01:00,40755.99609375,41341.93359375,40656.6484375,40670.22265625,1651716096,0,0
2021-08-05 21:00:00+01:00,40703.1015625,41095.0078125,40700.1015625,40914.796875,788830208,0,0
2021-08-05 22:30:00+01:00,40907.8203125,41215.83984375,40747.609375,40926.0390625,501559296,0,0
2021-08-06 00:00:00+01:00,40927.54296875,41135.5703125,40473.578125,40498.14453125,432578560,0,0
2021-08-06 01:30:00+01:00,40497.1953125,40665.92578125,39975.1484375,40609.83203125,973574144,0,0
2021-08-06 03:00:00+01:00,40607.625,40629.34765625,40247.83984375,40400.72265625,347131904,0,0
2021-08-06 04:30:00+01:00,40367.9375,40416.0703125,39932.1796875,40138.5234375,461602816,0,0
2021-08-06 06:00:00+01:00,40163.78125,41185.07421875,40142.79296875,40953.83984375,1458384896,0,0
2021-08-06 07:30:00+01:00,40981.75390625,41138.08984375,40714.4140625,40799.1640625,411107328,0,0
2021-08-06 09:00:00+01:00,40746.078125,41094.65234375,40594.64453125,40775.55078125,589004800,0,0
2021-08-06 10:30:00+01:00,40769.2109375,40835.546875,40449.08984375,40691.15234375,268345344,0,0
2021-08-06 12:00:00+01:00,40687.05859375,40995.73046875,40362.484375,40976.16015625,989007872,0,0
2021-08-06 13:30:00+01:00,40958.6484375,41006.640625,40607.44140625,40882.67578125,287567872,0,0
2021-08-06 15:00:00+01:00,40932.10546875,41661.328125,40678.24609375,41622.921875,1007661056,0,0
2021-08-06 16:30:00+01:00,41700.1953125,43053.8671875,41594.84765625,42530.8203125,3436068864,0,0
2021-08-06 18:00:00+01:00,42514.58203125,43271.66015625,42514.58203125,42787.1875,802906112,0,0
2021-08-06 19:30:00+01:00,42785.625,43002.58984375,42749.01171875,42831.140625,23711744,0,0
2021-08-06 21:00:00+01:00,42885.30078125,42941.265625,42499.015625,42635.0078125,409350144,0,0
2021-08-06 22:30:00+01:00,42562.33203125,42826.77734375,42450.671875,42763.5625,407015424,0,0
2021-08-07 00:00:00+01:00,42782.8671875,42885.89453125,42602.07421875,42780.9140625,331354112,0,0
2021-08-07 01:30:00+01:00,42787.40625,43334.48046875,42787.40625,43227.30859375,412905472,0,0
2021-08-07 03:00:00+01:00,43207.1953125,43364.21484375,43063.4609375,43206.63671875,556187648,0,0
2021-08-07 04:30:00+01:00,43299.06640625,43901.67578125,43288.7578125,43361.44140625,1617387520,0,0
2021-08-07 06:00:00+01:00,43343.48046875,43644.51171875,43337.265625,43360.5546875,442863616,0,0
2021-08-07 07:30:00+01:00,43381.08984375,43441.59765625,43080.81640625,43262.6015625,545669120,0,0
2021-08-07 09:00:00+01:00,43236.34765625,43756.625,43139.15234375,43589.20703125,682033152,0,0
2021-08-07 10:30:00+01:00,43607.6015625,43904.3125,43571.91796875,43662.53515625,1059602432,0,0
2021-08-07 12:00:00+01:00,43670.59375,44524.80078125,43479.58984375,44440.16015625,1860984832,0,0
2021-08-07 13:30:00+01:00,44379.81640625,44433.828125,43177.5078125,43261.06640625,968183808,0,0
2021-08-07 15:00:00+01:00,43199.4921875,43639.875,43199.4921875,43609.84765625,439615488,0,0
2021-08-07 16:30:00+01:00,43599.5078125,43664.32421875,42618.56640625,43650.05859375,679596032,0,0
2021-08-07 18:00:00+01:00,43722.35546875,43722.35546875,43268.1171875,43531.20703125,61042688,0,0
2021-08-07 19:30:00+01:00,43530.50390625,43942.55859375,43469.05859375,43942.55859375,203522048,0,0
2021-08-07 21:00:00+01:00,44000.03515625,44318.65234375,43691.19140625,44318.65234375,451858432,0,0
2021-08-07 22:30:00+01:00,44314.70703125,44363.33203125,43575.609375,44025.1015625,482181120,0,0
2021-08-08 00:00:00+01:00,44038.3515625,44763.68359375,44038.3515625,44441.90234375,1698476032,0,0
2021-08-08 01:30:00+01:00,44355.13671875,44661.8671875,43912.17578125,44058.93359375,491827200,0,0
2021-08-08 03:00:00+01:00,44094.05078125,44329.70703125,43870.14453125,44265.51171875,400326656,0,0
2021-08-08 04:30:00+01:00,44327.0078125,44496.16796875,44167.15234375,44313.1796875,0,0,0
2021-08-08 06:00:00+01:00,44319.76171875,45138.2734375,44199.578125,45089.2734375,1527443456,0,0
2021-08-08 07:30:00+01:00,45020.66796875,45282.3515625,44812.640625,44850.76953125,890785792,0,0
2021-08-08 09:00:00+01:00,44790.03515625,45021.51953125,44434.0859375,44712.7734375,194670592,0,0
2021-08-08 10:30:00+01:00,44791.27734375,44877.52734375,44234.1953125,44435.42578125,315846656,0,0
2021-08-08 12:00:00+01:00,44386.29296875,44868.76171875,44163.10546875,44868.76171875,486117376,0,0
2021-08-08 13:30:00+01:00,44910.52734375,45167.05859375,44608.6796875,44722.21875,50229248,0,0
2021-08-08 15:00:00+01:00,44731.875,44843.765625,43918.484375,43957.8046875,707760128,0,0
2021-08-08 16:30:00+01:00,44001.7734375,44320.59375,43676.390625,43792.625,236810240,0,0
2021-08-08 18:00:00+01:00,43757.95703125,43894.734375,43557.3828125,43774.2421875,757178368,0,0
2021-08-08 19:30:00+01:00,43794.41796875,43879.48046875,43331.91015625,43645.9375,1076719616,0,0
2021-08-08 21:00:00+01:00,43715.6953125,44219.515625,43581.3515625,44078.3828125,838881280,0,0
2021-08-08 22:30:00+01:00,44151.67578125,44553.78515625,44010.19921875,44321.84765625,446963712,0,0
2021-08-09 00:00:00+01:00,44230.40234375,44435.8515625,43192.6875,43492.84765625,395497472,0,0
2021-08-09 01:30:00+01:00,43373.80078125,43454.19140625,42848.6875,43144.359375,874536960,0,0
2021-08-09 03:00:00+01:00,43104.6328125,43499.890625,43104.6328125,43408.34375,299933696,0,0
2021-08-09 04:30:00+01:00,43408.5703125,43607.17578125,43263.0,43598.01171875,326496256,0,0
2021-08-09 06:00:00+01:00,43604.4609375,43705.99609375,43323.953125,43350.04296875,143601664,0,0
2021-08-09 07:30:00+01:00,43313.609375,43754.23828125,43313.609375,43754.23828125,151472128,0,0
2021-08-09 09:00:00+01:00,43813.77734375,44651.7421875,43636.6796875,44609.9921875,1130074112,0,0
2021-08-09 10:30:00+01:00,44607.921875,45620.0234375,44499.125,45576.25,2131939328,0,0
2021-08-09 12:00:00+01:00,45631.30078125,46016.8359375,45528.8125,45751.6171875,1263542272,0,0
2021-08-09 13:30:00+01:00,45786.81640625,45885.984375,45373.125,45446.95703125,295419904,0,0
2021-08-09 15:00:00+01:00,45429.26171875,46110.328125,45429.26171875,45952.0234375,1408102400,0,0
2021-08-09 16:30:00+01:00,45971.2421875,46100.77734375,45738.62890625,45891.66796875,434581504,0,0
2021-08-09 18:00:00+01:00,45906.9453125,46049.953125,45795.8125,46001.5,190996480,0,0
2021-08-09 19:30:00+01:00,46003.8046875,46456.83203125,45868.86328125,45973.80078125,635514880,0,0
2021-08-09 21:00:00+01:00,45995.515625,46408.09375,45006.5546875,45235.1796875,1269936128,0,0
2021-08-09 22:30:00+01:00,45182.0,46253.7421875,45182.0,46194.38671875,1191469056,0,0
2021-08-10 00:00:00+01:00,46230.46875,46637.98828125,45975.21484375,46204.0234375,602890240,0,0
2021-08-10 01:30:00+01:00,46193.10546875,46242.5859375,45733.11328125,46004.76171875,214183936,0,0
2021-08-10 03:00:00+01:00,46030.00390625,46095.73046875,45766.83984375,45766.83984375,318656512,0,0
2021-08-10 04:30:00+01:00,45778.11328125,45848.74609375,45511.41796875,45511.41796875,382709760,0,0
2021-08-10 06:00:00+01:00,45484.0078125,45748.9609375,45391.8984375,45391.8984375,450580480,0,0
2021-08-10 07:30:00+01:00,45426.77734375,45942.96484375,45367.37109375,45942.96484375,578387968,0,0
2021-08-10 09:00:00+01:00,45956.97265625,46151.25,45777.72265625,45883.1015625,761737216,0,0
2021-08-10 10:30:00+01:00,45885.5625,46046.90234375,45359.71484375,45359.71484375,56356864,0,0
2021-08-10 12:00:00+01:00,45353.08984375,45718.7578125,45225.421875,45718.7578125,277594112,0,0
2021-08-10 13:30:00+01:00,45791.95703125,46073.546875,45430.421875,45495.32421875,766373888,0,0
2021-08-10 15:00:00+01:00,45487.6328125,45620.46484375,45212.4765625,45212.4765625,84828160,0,0
2021-08-10 16:30:00+01:00,45161.85546875,45395.28515625,44785.30859375,44785.30859375,673550336,0,0
2021-08-10 18:00:00+01:00,45041.8125,45185.95703125,44897.85546875,45075.85546875,325197824,0,0
2021-08-10 19:30:00+01:00,45151.05078125,45523.828125,45151.05078125,45523.828125,237133824,0,0
2021-08-10 21:00:00+01:00,45566.25,45747.05078125,45457.328125,45605.359375,223899648,0,0
2021-08-10 22:30:00+01:00,45787.234375,45814.515625,45442.9453125,45463.375,73936896,0,0
2021-08-11 00:00:00+01:00,45461.33203125,45753.59765625,45284.47265625,45584.19140625,572680192,0,0
2021-08-11 01:30:00+01:00,45543.3046875,45898.65234375,45543.3046875,45761.48046875,401694720,0,0
2021-08-11 03:00:00+01:00,45782.140625,45956.54296875,45351.7109375,45548.90234375,217886720,0,0
2021-08-11 04:30:00+01:00,45526.16796875,45740.0234375,45487.6875,45630.625,110516224,0,0
2021-08-11 06:00:00+01:00,45634.84765625,46047.78125,45577.5859375,46042.5546875,691099648,0,0
2021-08-11 07:30:00+01:00,45994.59375,46422.05078125,45878.0859375,46376.65234375,1666813952,0,0
2021-08-11 09:00:00+01:00,46345.12109375,46520.671875,46057.66015625,46201.77734375,332234752,0,0
2021-08-11 10:30:00+01:00,46241.92578125,46324.421875,45971.5,46033.01953125,209498112,0,0
2021-08-11 12:00:00+01:00,46056.4375,46227.4375,45847.95703125,45865.34375,29388800,0,0
2021-08-11 13:30:00+01:00,45885.69140625,46467.32421875,45885.69140625,46307.60546875,528115712,0,0
2021-08-11 15:00:00+01:00,46284.40234375,46716.01953125,46235.23046875,46716.01953125,1272922112,0,0
2021-08-11 16:30:00+01:00,46697.83203125,46735.6328125,46266.78515625,46372.6875,318040064,0,0
2021-08-11 18:00:00+01:00,46373.3359375,46584.10546875,46316.62109375,46347.25,359411712,0,0
2021-08-11 19:30:00+01:00,46352.58984375,46502.76953125,46285.98828125,46499.7109375,475852800,0,0
2021-08-11 21:00:00+01:00,46493.50390625,46696.984375,46362.80859375,46362.80859375,272115712,0,0
2021-08-11 21:59:02+01:00,46366.21875,46366.21875,46366.21875,46366.21875,0,0,0
